oaky
fox
fox
fox
yep fox
"8 against fox, and gave to the rest of you."
Round 5
I was attacked
Mike attacked me
Mike attacked me for 7
uniform who were you attacked by?
golf
16 by golf anf 4 by mike
all for golf i think
what do you think?
ok lets go for mike?
mike?
okay
I think they will hold. Let's go all out on someone they won't expect.
i say golf
yeah
i agree
all for mike
ok mike
it is better to take completely down then half
Let's attack mike with everything
Round 6
Round 6
shoot zulu
Thank it 
should we hit golf?
He will keep it all though 
golf is def keeping
i dont know
it should not be
predictible
"Let's hit Tango then. They haven't been attacking, so they won't see it coming."
okay
!
im holding this round sorry guys
Tango attacked me
it is okay
Round 7
mike hit me with everything. 
Tango hit me for half.
I got a few taken by tango
we are wining for now
I'm going to attack mike and tango with half against each.
mike?
victor is gettign low
lets attack
mike 
"If you could give some to me while I'm attacking, it would help."
Round 8
Giving 3 to each and using the rest to attack make and Tango
*mike and tango
yeah
that is good idead
Miek and tango are below poverty
I wouldn't attack
attack
golf?
would be better
I think
Go thinking.
Pretty sure golf is keeping
but we need to take him down somehow
I'm still attacking golf
Round 9
we should attack all tofether
if we want to take him down
Or do we grow eachother for a round?
I gave 3 to each and 7 from Golf
Hold up Yankee were you friends with golf?
let's attack golf 
golf blocked the attack
if we take him down it is over i think
Round 10
Round 11
Round 12
Round 13
Round 14
Round 15
Hi
Giving you both 8
Strong friendships will endure
Round 2
You both are terrible
Round 3
Round 4
Round 5
Round 6
Round 6
Round 7
Round 8
Round 9
Round 10
Round 11
Round 12
Round 13
Round 14
Round 15
Want to partner up?
Sounds good
Do you want all my tokens?
Or do we grab a third
Sending you all this round
We can bring someone else in next round
Round 2
who should we bring in?
ah nvm
I reached out to mike and foxtrot
But maybe we join the other group
They are quite
Round 3
Round 4
Round 5
Round 6
Round 6
Round 7
Round 8
Round 9
Friend
have you forgetten the good old days already?
Round 10
Its a long term strategy
Round 11
Round 12
i thought we had chemistry
Round 13
I will forgive you
I haven't forgotten you
why would i believe you?
Round 14
Round 15
Because we are golf and Tango the dynamic duo
Hi everyone
I think we should work together
I'm fine with that
sure
sounds good
i'll go 5 each
Sending you each 5
Round 3
5 again
"Good coordination. I'm giving 5 again. However, if we don't act before the other group, they are likely to push us to poverty. That could be interesting to attack them from poverty, but I don't really want to risk it. As much as I don't want the inevitable it likely will happen."
Round 4
I agree. This round we should strike. I tried to make peace with them but they preferred to stay as seperate groups
I like yankee though. 
So if we act lets not go after him
who do we hit?
Uniform is the least connected to us
I'm fine with splitting tokens negatively on all but Yankee
Lets go all on Uniform
yeah let's take one down at a time
Don't hit any one person too much or you won't get the benefit.
You only get up to the poverty line benefit
Fair. Split between uniform and zulu. 
Round 5
"well that was fortunate, my ui glitched so I couldn't submit"
but they all attacked me
Do we attack Yankee for dropping our friend or get the other people out of the way first?
Lets go for Zulu next
I told yankee I was vouching for him so that should confuse them
Do we protect with any tokens?
No. Lets just agree to build up anyone lost in the fight
Zulu Next
Hope this works
Round 6
Round 6
"Yikes, I should have protected."
victor next?
Yep
Yankee is still a bad dude. Protect yourself Golf
He'll try to get you out from the top popularity
Round 7
You just keep protecting yourself Gold. We'll try to make a bigger separation between yourself and the others so you can bring us back.
Round 8
"Golf, can you start bringing some of your strongest supporters back to where they can help you more"
Round 9
"Golf, it seems you have forgotten us. Please respond or we will."
Round 10
Round 11
Round 12
Round 13
Round 14
Round 15
We would like to join your group
Round 3
We will be much more stable
"I'm sorry, right now I don't think that's the best for me"
Sounds good. Hopefully we can work together down the road
Round 4
Round 5
Yankee. I'm vouching for you
"I appreciate it, I'm vouching for you too"
Round 6
Round 6
Round 7
Round 8
Round 9
Round 10
Round 11
Round 12
Round 13
Round 14
Round 15
"Mike, would you like to join our group?"
Round 4
"Who else are you trying to get into your group, and is it your whole group that is agreeing to this?"
Round 5
Round 6
Round 6
Round 7
Round 8
Round 9
Round 10
Round 11
Round 12
Round 13
Round 14
Round 15
Lets pair up right now and we will be set
Just hold your tokens this round
ok I'm doing that fs
and yes im down
I'll send you 4 this round
same
they aren't going for u btw
Round 7
Lets go all in together. Thoughts?
should we bring in one more?
I don't think so. Maybe uniform?
no one else is prob much of a threat
Lets just do all in then and we will sore up and we can take on anyone
ok im doing that
Round 8
mike went for me but whatever
Do you want to respond?
ill steal 4 from him maybe
but the rest to you
Okay. Sending 12 to you as well
stop they might attack you
watch out
keep like 6
I'm holding all
Keep the rest of yours
shoot too late
that's fine
Round 9
ok id appreciate a lot this round lol
What do we do now
Yeah for sure
"You keep 12, I'll give you 7 and hold the rest"
So give me 4
That way we stay protected
Do we bring in Uniform?
i think so
and just get rid of our old group
Round 10
Round 11
I took uniform out 
ok that was kinda sketch ngl
Yeah
Round 12
Round 13
Round 14
Round 15
I never attacked you 
yea i appreciate it
but you know i had to
So technically my peace chat 
hahaha yeah
The biggest problem was when you weren't able to change your token selection when I was keeping
At that point I was miles above everyone
I don't trust golf
Round 8
"Sure, I don't either. But if he doesn't bring us back up, we can get everyone else in the game to gang up on him."
Let's ask him to start giving to his friends.
"agreed, just wanted to air that"
it looks like golf and yankee are forming a team
Yankee and Golf are working together.
Just saw the same thing. Lets take them down one at a time with everyone else
we might want to build ourselves up independently first a bit
Round 9
wanna go 8 and 8 for a couple of rounds?
Sure
Round 10
Round 11
Round 12
Round 13
Round 14
I should have acted against Golf sooner
Round 15
"Golf and Yankee formed a team, then G attacked Yankee"
What do we do?
Round 10
okay 
Everyone should attack Golf with everything this round.
okay
!
everyone agree?
"No, if he is smart he will just keep half his tokens the rest of the game to protect. That should be enough."
Everyone needs to join in for it to have an effect.
yeah
"let's all give each other 3 this round, then attack later"
We should build ourselves up simultaneously.
it is not possible 
they are too big
then we should not attack
at al;l
While taking down Yankee we should build each other up.
Then we will be powerful enough to take on Golf
Round 11
I gave to each of you.
attacked yankee
I attacked yankee
Uniform what happend?
I got attacked by golf
With everything
that is why
we should attack
all at once
Now?
take down yankee first
I think
then golf
will lose
firend
Golf is a bigger threat
but
we donot have enough power
i feel
lie
I'm giving to you this round.
like
"hold on, yankee might not be happy with golf"
also golf is mostly supporting themself
true
Round 12
yanke could be turned
they still have strong relationship
though 
"If everyone attacked golf with everything, would it have an effect?"
okay
lets just attack
whoever
"yes, if we can get yankee"
golf
?
good?
let yankee know
Yankee's in
so they go all in
"all on golf, no giving just war"
Round 13
Yankee
did not attack
golf
so
"yes they did, their bar got significantly smaller"
everyone attack again! submit quickly to pull them down before game end.
I feel like golf is gonna keep the tokens and distract us to attack 
"yeah, yankee went all in on golf"
golf
so that we can wast our 
tokens
that is what i fell
I think Golf will just keep waiting the rounds out and not submitting.
if yankee attacked golf
golf has gone down
golf will keep but if we all attack they keep falling
Round 14
yankee is not attacking
we can see that
sorry
miss typed
Round 15
Round 10
It looks like golf isn't a great friend?
I think we should team with him actulaly
no one else would be able to stop us if we all worked together
Round 11
Golf is sketchy
yeah that was seriously sketch
should we attack golf?
not this round
Round 12
Round 13
Round 14
Round 15
I think this is our best chance and making it a full 30 min
I agree
Whats the plan
Let bye gones be bye gones
give 5 to each other then keep 6 just in case?
that's what im doing
Deal
Yeah sure
"Everyone is planning on attacking golf, but not this round"
Round 11
Sorry Uniform
what
just happened?
Wow thanks golf
Yeah
Round 12
Round 13
Round 14
Round 15
how you doing?
um fine i guess?
how you feeling about golf right about now?
umm
something needs to be done
Round 12
Round 13
Round 14
Round 15
Round 12
thoughts on all just goin after golf for one round?
like literally everyone?
I'm game
yes
I'm all in
im not gonna go for it unless everyone agrees
I am going all in against golf
"It might have an effect, but it would take a long time"
I am too
"let's all go in,"
death to the betrayer
ok lets go for it
"Fine, I'll go for it"
okay golf
Round 13
Again! quickly pull them down before the game ends!!
"hit em again, he's dropping"
ok lets get him
everyone else doing the same?
yes
yep
yep
Yep
Golf is killing the timer
Round 14
ok this has to be last round most likely
Why did you not attack Yankee?
i did
i just had such a positive connection with him before
"No that positive dropped last time, but not this time."
"Whether or not Yankee did, the best option is still to go all in on golf"
golf is too big to attack
take down yankee
hol up
Still attack golf
lets not do that
not yankee
golf is falling fast
zulu enough
okay
golf
Round 15
Proffesional Golfer looking for home
anyone want to tango?
Round 2
Round 3
Round 4
Round 5
Too predictable lol
Round 6
Round 6
Round 7
Round 8
Round 9
Round 10
Round 11
Round 12
Round 13
Round 14
Round 15
Sending you 2
Sending you 2
Sending you 2
Sending you 2
Round 3
Whiskey is just awful at this game!
Lima has taken the lead!
Round 4
Round 2
Round 3
Round 4
Friends?
Yes
Yes
Friends?
Yes
Yes
"Golf, sending you 4"
"Alpha, sending you 6"
"Victor, sending you 5"
"Alpha, sending you 1"
"Golf, sending you 5"
"Victor, sending you 3"
"Alpha, sending you 1"
Let's form a team
No
Yes
"Victor, sending you 3"
Sending you each 2
"Alpha, sending you 1"
"Victor, sending you 3"
"Alpha, sending you 1"
"Victor, sending you 3"
"Alpha, sending you 6"
"Golf, sending you 5"
Same as last round
Golf did not give me 3 like they said
"Alpha, sending you 7"
"Golf, sending you 4"
"Alpha, sending you 3"
"Victor, sending you 2"
"Alpha, sending you 7"
"Alpha, sending you 3"
"Golf, sending you 4"
"Victor, sending you 2"
"Alpha, sending you 3"
"Alpha, sending you 7"
"Victor, sending you 2"
"Golf, sending you 4"
"Alpha, sending you 7"
"Golf, sending you 4"
"Alpha, sending you 4"
"Victor, sending you 3"
"Alpha, sending you 4"
"Victor, sending you 3"
We should replace Quebec with Charlie
No
No
"Alpha, sending you 7"
"Golf, sending you 4"
"Alpha, sending you 7"
"Alpha, sending you 4"
"Golf, sending you 4"
"Victor, sending you 3"
"Alpha, sending you 4"
"Alpha, sending you 7"
"Victor, sending you 3"
"Golf, sending you 4"
Same as last round
"Alpha, sending you 7"
"Golf, sending you 4"
We should drop Charlie
We should drop Charlie
Yes
Yes
Yes
Yes
"Golf, sending you 4"
"Alpha, sending you 7"
"Alpha, sending you 3"
"Victor, sending you 5"
"Golf, sending you 4"
"Victor, sending you 2"
Golf did not give me 4 like they said
"Alpha, sending you 3"
"Alpha, sending you 7"
"Victor, sending you 2"
"Golf, sending you 4"
"Alpha, sending you 7"
"Alpha, sending you 3"
"Victor, sending you 2"
"Golf, sending you 4"
"Alpha, sending you 3"
"Alpha, sending you 7"
"Golf, sending you 4"
"Victor, sending you 2"
"Alpha, sending you 7"
"Alpha, sending you 7"
"Alpha, sending you 7"
"Alpha, sending you 3"
"Alpha, sending you 3"
"Golf, sending you 4"
"Golf, sending you 4"
"Golf, sending you 4"
"Victor, sending you 2"
Alpha did not give me 3 like they said
Victor did not give me 4 like they said
"Alpha, sending you 4"
"Alpha, sending you 3"
"Golf, sending you 4"
"Victor, sending you 5"
"Victor, sending you 2"
"Victor, sending you 2"
"Victor, sending you 2"
"Golf, sending you 4"
"Victor, sending you 5"
"Alpha, sending you 4"
"Victor, sending you 3"
"Golf, sending you 4"
"Victor, sending you 5"
"Alpha, sending you 4"
"Golf, sending you 4"
"Alpha, sending you 7"
"Victor, sending you 3"
"Victor, sending you 5"
"Golf, sending you 4"
"Alpha, sending you 4"
"Victor, sending you 2"
"Alpha, sending you 7"
"Golf, sending you 4"
"Golf, sending you 4"
"Golf, sending you 4"
"Victor, sending you 5"
"Alpha, sending you 3"
"Victor, sending you 2"
"Golf, sending you 4"
"Golf, sending you 4"
"Victor, sending you 5"
"Victor, sending you 5"
"Alpha, sending you 7"
"Victor, sending you 5"
"Golf, sending you 4"
"Alpha, sending you 3"
"Victor, sending you 2"
"Golf, sending you 4"
"Victor, sending you 5"
"Alpha, sending you 3"
"Victor, sending you 2"
"Golf, sending you 4"
"Victor, sending you 5"
Golf we want you to join our group
Yes
"Alpha, sending you 3"
"Victor, sending you 2"
"Golf, sending you 4"
"Victor, sending you 5"
"Alpha, sending you 3"
"Golf, sending you 4"
"Victor, sending you 2"
"Victor, sending you 5"
"Alpha, sending you 3"
"Victor, sending you 2"
"Golf, sending you 4"
"Victor, sending you 5"
Golf we want you to join our group
Yes
"Alpha, sending you 7"
"Golf, sending you 4"
"Golf, sending you 3"
"Victor, sending you 6"
"Alpha, sending you 3"
"Victor, sending you 2"
"Golf, sending you 4"
"Victor, sending you 5"
"Alpha, sending you 3"
"Victor, sending you 2"
We should add Charlie
No
No
"Alpha, sending you 7"
"Victor, sending you 4"
"Golf, sending you 4"
"Victor, sending you 5"
"Golf, sending you 4"
"Alpha, sending you 3"
"Victor, sending you 5"
"Victor, sending you 2"
"Golf, sending you 4"
"Victor, sending you 5"
"Alpha, sending you 6"
"Victor, sending you 5"
"Golf, sending you 4"
"Victor, sending you 5"
"Alpha, sending you 6"
"Victor, sending you 5"
"Golf, sending you 4"
"Victor, sending you 5"
We should replace Echo with Charlie
No
Yes
"Alpha, sending you 6"
"Victor, sending you 5"
We should add Charlie
Yes
No
"Golf, sending you 4"
"Victor, sending you 5"
"Golf, sending you 4"
We should drop Charlie
Yes
Yes
We should drop Charlie
Yes
Yes
Golf did not give me 6 like they said
"Alpha, sending you 6"
"Golf, sending you 5"
"Alpha, sending you 6"
"Victor, sending you 5"
"Alpha, sending you 6"
"Golf, sending you 4"
"Victor, sending you 5"
"Golf, sending you 5"
"Alpha, sending you 6"
"Victor, sending you 5"
"Victor, sending you 5"
"Golf, sending you 4"
"Alpha, sending you 6"
"Golf, sending you 5"
"Alpha, sending you 6"
"Victor, sending you 5"
"Alpha, sending you 6"
"Golf, sending you 4"
"Victor, sending you 5"
"Golf, sending you 5"
"Alpha, sending you 6"
"Golf, sending you 4"
"Alpha, sending you 6"
"Victor, sending you 5"
"Victor, sending you 5"
"Golf, sending you 5"
"Alpha, sending you 6"
"Golf, sending you 4"
"Victor, sending you 5"
"Victor, sending you 5"
We should add Charlie
No
No
"Alpha, sending you 6"
"Victor, sending you 5"
"Golf, sending you 4"
"Victor, sending you 5"
"Alpha, sending you 6"
"Golf, sending you 4"
"Victor, sending you 5"
"Victor, sending you 5"
We should drop Charlie
We should drop Charlie
Yes
Yes
Yes
Yes
"Victor, sending you 5"
"Alpha, sending you 6"
"Alpha, sending you 6"
"Alpha, sending you 6"
"Alpha, sending you 6"
"Alpha, sending you 6"
"Golf, sending you 4"
"Alpha, sending you 6"
"Alpha, sending you 6"
"Victor, sending you 5"
"Golf, sending you 5"
We should add Echo
Yes
Yes
"Victor, sending you 5"
"Alpha, sending you 6"
"Alpha, sending you 6"
"Victor, sending you 5"
"Golf, sending you 4"
"Golf, sending you 5"
We should add Echo
Yes
Yes
"Victor, sending you 5"
Victor did not give me 6 like they said
Victor did not give me 5 like they said
"Victor, sending you 5"
"Victor, sending you 5"
"Victor, sending you 5"
"Victor, sending you 5"
"Golf, sending you 4"
"Victor, sending you 5"
We should replace Echo with Quebec
Yes
No
We should drop Echo
Yes
We should drop Echo
Yes
Yes
Yes
We should drop Echo
Yes
Yes
"Alpha, sending you 6"
We should drop Echo
We should drop Echo
Yes
Yes
Yes
Yes
We should drop Echo
"Golf, sending you 5"
Yes
Yes
We should drop Echo
Yes
Yes
We should drop Echo
Yes
Yes
We should drop Echo
Yes
Yes
We should drop Echo
Yes
Yes
We should drop Echo
Yes
Yes
We should drop Echo
Yes
Yes
We should drop Echo
Yes
Yes
We should drop Echo
Yes
Yes
We should drop Echo
Yes
Yes
We should drop Echo
Yes
Yes
"Alpha, sending you 6"
"Alpha, sending you 6"
"Golf, sending you 5"
We should drop Echo
We should drop Echo
Yes
Yes
Yes
Yes
We should group up
Yes
Yes
"Charlie, sending you 4"
"Quebec, sending you 3"
"Charlie, sending you 1"
"Echo, sending you 2"
"Charlie, sending you 1"
"Echo, sending you 2"
"Charlie, sending you 1"
"Quebec, sending you 6"
"Echo, sending you 5"
"Quebec, sending you 2"
"Charlie, sending you 1"
"Echo, sending you 2"
"Charlie, sending you 4"
"Quebec, sending you 3"
Charlie did not give me 5 like they said
"Echo, sending you 4"
"Charlie, sending you 4"
"Quebec, sending you 3"
"Charlie, sending you 1"
"Quebec, sending you 3"
"Echo, sending you 2"
"Charlie, sending you 4"
"Charlie, sending you 1"
"Echo, sending you 4"
"Quebec, sending you 3"
"Echo, sending you 2"
"Quebec, sending you 3"
"Charlie, sending you 1"
"Echo, sending you 4"
"Charlie, sending you 4"
"Echo, sending you 2"
"Echo, sending you 5"
"Quebec, sending you 3"
"Quebec, sending you 3"
"Quebec, sending you 2"
"Charlie, sending you 1"
"Echo, sending you 5"
"Echo, sending you 2"
"Charlie, sending you 4"
"Quebec, sending you 2"
"Quebec, sending you 3"
"Charlie, sending you 1"
"Charlie, sending you 1"
"Echo, sending you 5"
"Charlie, sending you 4"
"Echo, sending you 2"
"Quebec, sending you 2"
"Quebec, sending you 3"
"Echo, sending you 2"
"Charlie, sending you 1"
"Echo, sending you 5"
"Charlie, sending you 4"
"Quebec, sending you 2"
"Quebec, sending you 3"
Alpha did not give me 1 like they said
"Charlie, sending you 4"
"Echo, sending you 2"
"Echo, sending you 5"
"Charlie, sending you 1"
"Quebec, sending you 3"
"Quebec, sending you 2"
"Echo, sending you 5"
"Charlie, sending you 4"
"Echo, sending you 2"
"Charlie, sending you 1"
"Quebec, sending you 2"
"Quebec, sending you 3"
"Echo, sending you 5"
"Charlie, sending you 4"
"Echo, sending you 2"
"Charlie, sending you 1"
"Quebec, sending you 2"
"Quebec, sending you 3"
"Echo, sending you 2"
"Echo, sending you 5"
"Charlie, sending you 1"
"Charlie, sending you 4"
"Charlie, sending you 4"
"Quebec, sending you 2"
"Quebec, sending you 3"
"Charlie, sending you 4"
"Echo, sending you 5"
"Echo, sending you 2"
"Quebec, sending you 3"
"Charlie, sending you 1"
"Quebec, sending you 2"
"Echo, sending you 2"
"Echo, sending you 5"
"Quebec, sending you 3"
"Charlie, sending you 4"
"Quebec, sending you 2"
"Charlie, sending you 1"
"Charlie, sending you 4"
"Echo, sending you 2"
"Charlie, sending you 1"
"Echo, sending you 5"
"Quebec, sending you 3"
"Quebec, sending you 2"
"Echo, sending you 5"
"Echo, sending you 5"
"Charlie, sending you 1"
"Quebec, sending you 3"
"Quebec, sending you 2"
"Echo, sending you 2"
"Charlie, sending you 4"
"Echo, sending you 2"
"Echo, sending you 5"
"Quebec, sending you 2"
"Charlie, sending you 4"
"Quebec, sending you 3"
"Charlie, sending you 1"
"Echo, sending you 2"
"Echo, sending you 5"
"Charlie, sending you 4"
"Quebec, sending you 3"
"Quebec, sending you 2"
"Charlie, sending you 1"
Charlie did not give me 2 like they said
Quebec we want you to join our group
Yes
Charlie did not give me 5 like they said
"Echo, sending you 2"
Charlie did not give me 2 like they said
"Echo, sending you 5"
"Echo, sending you 5"
"Charlie, sending you 4"
"Charlie, sending you 4"
"Quebec, sending you 3"
"Quebec, sending you 2"
"Echo, sending you 5"
"Echo, sending you 5"
"Charlie, sending you 4"
"Quebec, sending you 3"
"Quebec, sending you 2"
"Quebec, sending you 2"
"Quebec, sending you 2"
"Quebec, sending you 2"
"Charlie, sending you 4"
"Quebec, sending you 3"
"Echo, sending you 1"
"Echo, sending you 5"
"Echo, sending you 5"
"Quebec, sending you 2"
"Quebec, sending you 2"
"Charlie, sending you 4"
"Charlie, sending you 4"
"Quebec, sending you 3"
"Echo, sending you 6"
"Charlie, sending you 3"
"Charlie, sending you 4"
"Quebec, sending you 4"
"Quebec, sending you 1"
"Quebec, sending you 3"
"Quebec, sending you 3"
"Charlie, sending you 4"
Echo did not give me 4 like they said
We should add Golf
No
No
"Quebec, sending you 3"
"Charlie, sending you 4"
"Charlie, sending you 4"
"Quebec, sending you 3"
"Quebec, sending you 3"
"Quebec, sending you 3"
"Quebec, sending you 3"
Quebec we want you to join our group
No
"Charlie, sending you 3"
"Quebec, sending you 4"
"Echo, sending you 1"
Quebec we want you to join our group
No
"Charlie, sending you 3"
"Quebec, sending you 4"
"Echo, sending you 1"
"Quebec, sending you 1"
"Echo, sending you 1"
"Quebec, sending you 1"
"Echo, sending you 1"
"Echo, sending you 1"
"Quebec, sending you 1"
Same as last round
Same as last round
"Quebec, sending you 1"
"Echo, sending you 1"
"Echo, sending you 1"
Same as last round
"Charlie, sending you 3"
"Quebec, sending you 4"
Same as last round
"Quebec, sending you 1"
"Echo, sending you 1"
Echo did not give me 4 like they said
"Quebec, sending you 1"
Same as last round
"Echo, sending you 1"
"Quebec, sending you 1"
"Echo, sending you 1"
"Quebec, sending you 1"
Same as last round
"Echo, sending you 1"
"Quebec, sending you 1"
"Quebec, sending you 1"
Same as last round
"Quebec, sending you 1"
Charlie did not give me 1 like they said
"Quebec, sending you 1"
Same as last round
"Quebec, sending you 1"
Same as last round
"Quebec, sending you 1"
"Quebec, sending you 1"
"Quebec, sending you 1"
Same as last round
"Quebec, sending you 1"
"Quebec, sending you 1"
Same as last round
"Quebec, sending you 1"
Same as last round
"Quebec, sending you 1"
"Quebec, sending you 1"
We should add Victor
No
No
Victor did not give me 2 like they said
"Quebec, sending you 1"
Same as last round
"Quebec, sending you 1"
We should replace Golf with Alpha
No
No
"Quebec, sending you 1"
We should replace Victor with Alpha
No
No
"Quebec, sending you 1"
"Echo, sending you 1"
"Echo, sending you 1"
"Echo, sending you 1"
We would work well together
No
Yes
"Golf, sending you 3"
"Quebec, sending you 4"
"Golf, sending you 3"
"Quebec, sending you 4"
We should drop Golf
We should drop Golf
No
No
Same as last round
We should drop Golf
No
We should drop Golf
No
Sending you 6
Same as last round
Same as last round
Same as last round
We should add Golf and Quebec
No
Same as last round
We should drop Golf and Charlie
Yes
We should drop Golf and Charlie
Yes
Sending you 11
Sending you 4
Same as last round
Same as last round
We should add Golf and Echo
No
Same as last round
Same as last round
Sending you 11
Same as last round
We should add Golf
Yes
Sending you 11
Same as last round
Same as last round
We should add Golf
Yes
Sending you 11
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Golf, sending you 3"
"Quebec, sending you 1"
"Victor, sending you 5"
Golf and Quebec we want you to join our group
No
No
"Golf, sending you 3"
"Quebec, sending you 1"
"Victor, sending you 5"
Quebec we want you to join our group
No
"Golf and Victor, sending you 4"
"Quebec, sending you 1"
"Golf and Victor, sending you 4"
"Golf and Victor, sending you 4"
"Golf and Victor, sending you 4"
"Golf and Victor, sending you 4"
"Golf and Victor, sending you 4"
"Golf and Victor, sending you 4"
"Golf and Victor, sending you 4"
"Quebec, sending you 1"
"Quebec, sending you 1"
"Alpha and Victor, sending you 1"
Charlie we want you to join our group
No
"Charlie, sending you 1"
"Golf, sending you 3"
"Victor, sending you 5"
"Charlie, sending you 1"
"Golf, sending you 3"
"Victor, sending you 5"
"Charlie, sending you 1"
"Golf, sending you 3"
"Victor, sending you 5"
Golf did not give me 4 like they said
"Charlie, sending you 1"
"Golf, sending you 3"
"Victor, sending you 5"
"Charlie, sending you 1"
"Golf, sending you 3"
"Victor, sending you 5"
"Alpha, sending you 6"
"Charlie, sending you 2"
"Golf, sending you 3"
Charlie we want you to join our group
No
Charlie we want you to join our group
No
Charlie we want you to join our group
No
"Alpha, sending you 5"
"Charlie, sending you 2"
"Alpha, sending you 6"
"Golf, sending you 4"
"Charlie, sending you 1"
"Victor, sending you 4"
Golf did not give me 5 like they said
"Alpha, sending you 5"
"Charlie, sending you 2"
Charlie we want you to join our group
"Golf, sending you 4"
No
"Alpha, sending you 5"
"Charlie, sending you 2"
"Golf, sending you 4"
"Alpha, sending you 5"
"Charlie, sending you 2"
"Golf, sending you 4"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
Sending you 11
We should drop Alpha and Charlie
No
We should drop Alpha and Charlie
No
Same as last round
"Sorry, I'm actually sending you 0"
Golf and Echo we want you to join our group
No
No
"Alpha, sending you 6"
"Echo, sending you 2"
"Golf, sending you 3"
"Alpha, sending you 5"
"Echo, sending you 2"
"Golf, sending you 4"
"Alpha, sending you 5"
"Echo, sending you 2"
"Golf, sending you 4"
Friends?
Yes
Yes
Yes
"Victor, sending you 1"
Echo we want you to join our group
Yes
Echo we want you to join our group
No
Echo we want you to join our group
No
"Echo, sending you 1"
"Alpha and Victor, sending you 5"
"Echo, sending you 1"
"Golf and Victor, sending you 4"
"Alpha and Victor, sending you 5"
"Alpha, sending you 5"
"Echo, sending you 2"
"Echo, sending you 1"
"Echo, sending you 1"
"Golf, sending you 4"
"Golf and Victor, sending you 4"
Echo we want you to join our group
No
"Alpha and Victor, sending you 5"
"Alpha, sending you 5"
"Echo, sending you 2"
"Golf, sending you 4"
"Alpha and Victor, sending you 5"
"Echo, sending you 1"
"Echo, sending you 1"
"Alpha, sending you 5"
"Echo, sending you 1"
"Echo, sending you 1"
"Golf and Victor, sending you 4"
"Golf and Victor, sending you 4"
"Echo, sending you 2"
"Echo, sending you 1"
"Alpha, sending you 5"
"Golf, sending you 4"
"Alpha, sending you 6"
"Echo, sending you 2"
"Golf and Victor, sending you 4"
"Alpha, sending you 6"
"Alpha, sending you 5"
"Golf, sending you 5"
"Golf, sending you 4"
"Echo, sending you 2"
"Echo, sending you 1"
"Golf, sending you 4"
"Golf, sending you 4"
"Alpha, sending you 6"
"Golf and Victor, sending you 4"
"Victor, sending you 5"
"Alpha, sending you 6"
"Golf, sending you 5"
"Alpha, sending you 6"
"Victor, sending you 5"
We should drop Quebec
No
We should drop Quebec
No
We should add Quebec
Yes
Same as last round
We should drop Quebec
We should drop Quebec
No
No
Sending you 1
Same as last round
"Sorry, I'm actually sending you 0"
Echo did not give me 4 like they said
We should add Quebec
Yes
We should add Quebec
Yes
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
Sending you 1
"Sorry, I'm actually sending you 0"
Sending you 3
Quebec did not give me 2 like they said
Sending you 1
Same as last round
Same as last round
Quebec did not give me 1 like they said
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
We should drop Echo
We should drop Echo
Yes
No
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
Charlie we want you to join our group
Yes
Sending you 2
Same as last round
Same as last round
Same as last round
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
We should drop Charlie
We should drop Charlie
No
No
Sending you 3
Sending you 3
Same as last round
Same as last round
Same as last round
Charlie did not give me 2 like they said
Same as last round
Same as last round
Same as last round
We should drop Charlie
We should drop Charlie
Yes
Yes
Sending you 7
Same as last round
Same as last round
Same as last round
Same as last round
Same as last round
Same as last round
Same as last round
Sending you 3
Sending you 3
We should drop Charlie
We should drop Charlie
Yes
No
"Sorry, I'm actually sending you 0"
We should drop Charlie
Yes
Sending you 2
"Sorry, I'm actually sending you 0"
Same as last round
Same as last round
Same as last round
"Sorry, I'm actually sending you 0"
Same as last round
Same as last round
Same as last round
Sending you 2
Same as last round
Quebec did not give me 2 like they said
"Sorry, I'm actually sending you 0"
Same as last round
Quebec did not give me 2 like they said
We should drop Charlie and Victor
We should drop Charlie and Victor
No
No
Sending you 1
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
Golf we want you to join our group
Golf we want you to join our group
No
No
"Charlie, sending you 4"
"Charlie, sending you 4"
"Charlie, sending you 4"
"Quebec, sending you 3"
"Quebec, sending you 3"
"Quebec, sending you 3"
We should drop Alpha and Victor
Yes
No
Yes
We should drop Alpha and Victor
No
Yes
Yes
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
"Sorry, I'm actually sending you 0"
Victor we want you to join our group
No
"Charlie and Echo, sending you 1"
"Charlie and Echo, sending you 1"
We should replace Echo with Charlie
"Sorry, I'm actually sending you 0"
"Charlie and Echo, sending you 1"
Alpha we want you to join our group
No
Alpha we want you to join our group
No
We should add Golf and Victor
Yes
No
No
